lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR,numa,cnNR,mnNR,threadNR,maxHandover
0000000,0001011,0000200,0001001,0002896,0002555,0002685,0000005,001024,000,000,00000008,01,001,002,016,016
0000000,0001090,0000701,0001003,0003656,0003357,0003487,0000096,001024,000,000,00000008,01,001,002,016,016
0000000,0001014,0000200,0001001,0002916,0002575,0002665,0000005,001024,000,001,00000008,01,001,002,016,016
0000000,0001080,0000681,0001003,0003707,0003377,0003497,0000086,001024,000,001,00000008,01,001,002,016,016
0000000,0001014,0000200,0001001,0002925,0002575,0002675,0000005,001024,000,002,00000008,01,001,002,016,016
0000000,0001081,0000701,0001003,0003697,0003397,0003516,0000087,001024,000,002,00000008,01,001,002,016,016
0000000,0000511,0000140,0001002,0003136,0002726,0003076,0000009,001024,000,000,00000128,01,001,002,016,016
0000000,0001013,0000651,0001005,0004167,0003797,0004098,0000031,001024,000,000,00000128,01,001,002,016,016
0000000,0000521,0000131,0001001,0003136,0002725,0003076,0000009,001024,000,001,00000128,01,001,002,016,016
0000000,0001012,0000641,0001005,0004168,0003797,0004107,0000031,001024,000,001,00000128,01,001,002,016,016
0000000,0000511,0000131,0001002,0003136,0002725,0003076,0000009,001024,000,002,00000128,01,001,002,016,016
0000000,0001012,0000641,0001005,0004168,0003797,0004097,0000031,001024,000,002,00000128,01,001,002,016,016
0000000,0000501,0000090,0001002,0003146,0002735,0003106,0000009,001024,000,000,00001024,01,001,002,016,016
0000000,0001007,0000561,0001005,0004197,0003808,0004137,0000031,001024,000,000,00001024,01,001,002,016,016
0000000,0000501,0000081,0001002,0003146,0002735,0003106,0000009,001024,000,001,00001024,01,001,002,016,016
0000000,0001007,0000552,0001005,0004188,0003818,0004128,0000031,001024,000,001,00001024,01,001,002,016,016
0000000,0000501,0000090,0001002,0003146,0002735,0003106,0000009,001024,000,002,00001024,01,001,002,016,016
0000000,0001007,0000561,0001005,0004248,0003807,0004188,0000031,001024,000,002,00001024,01,001,002,016,016
0000000,0001005,0000190,0001004,0004488,0002916,0003106,0000006,001024,000,000,00000008,01,004,002,016,016
0000000,0001812,0000631,0001570,0006863,0006663,0006693,0000737,001024,000,000,00000008,01,004,002,016,016
0000000,0001003,0000181,0001004,0003306,0004649,0004748,0000006,001024,001,000,00000008,01,004,002,016,016
0000000,0002887,0000591,0002227,0006753,0006693,0006782,0001701,001024,001,000,00000008,01,004,002,016,016
0000000,0000671,0000161,0001007,0005310,0004979,0005209,0000034,001024,002,000,00000008,01,004,002,016,016
0000000,0003066,0000561,0002420,0007324,0006903,0007153,0001884,001024,002,000,00000008,01,004,002,016,016
0000000,0000601,0000161,0001007,0005290,0004969,0005190,0000033,001024,003,000,00000008,01,004,002,016,016
0000000,0003028,0000531,0002403,0007294,0006863,0007134,0001815,001024,003,000,00000008,01,004,002,016,016
0000000,0001005,0000190,0001004,0003927,0002905,0003095,0000006,001024,000,001,00000008,01,004,002,016,016
0000000,0001797,0000661,0001554,0006923,0006732,0006763,0000721,001024,000,001,00000008,01,004,002,016,016
0000000,0001003,0000190,0001004,0003307,0004668,0004749,0000006,001024,001,001,00000008,01,004,002,016,016
0000000,0002900,0000581,0002203,0006823,0006792,0006863,0001703,001024,001,001,00000008,01,004,002,016,016
0000000,0000622,0000171,0001008,0005290,0004960,0005189,0000033,001024,002,001,00000008,01,004,002,016,016
0000000,0003067,0000541,0002390,0007374,0006953,0007203,0001859,001024,002,001,00000008,01,004,002,016,016
0000000,0000612,0000170,0001008,0005310,0004979,0005209,0000034,001024,003,001,00000008,01,004,002,016,016
0000000,0003114,0000541,0002413,0007374,0006943,0007204,0001936,001024,003,001,00000008,01,004,002,016,016
0000000,0001005,0000190,0001004,0003717,0002885,0003076,0000006,001024,000,002,00000008,01,004,002,016,016
0000000,0001834,0000631,0001576,0006843,0006643,0006672,0000755,001024,000,002,00000008,01,004,002,016,016
0000000,0001002,0000180,0001004,0003336,0004649,0004739,0000006,001024,001,002,00000008,01,004,002,016,016
0000000,0003047,0000571,0002285,0006723,0006672,0006752,0001875,001024,001,002,00000008,01,004,002,016,016
0000000,0000631,0000161,0001005,0005310,0004979,0005210,0000034,001024,002,002,00000008,01,004,002,016,016
0000000,0003162,0000561,0002448,0007354,0006893,0007164,0001959,001024,002,002,00000008,01,004,002,016,016
0000000,0000581,0000170,0001007,0005299,0004959,0005190,0000033,001024,003,002,00000008,01,004,002,016,016
0000000,0003149,0000541,0002407,0007384,0006923,0007193,0001934,001024,003,002,00000008,01,004,002,016,016
0000000,0000510,0000080,0001006,0004158,0003817,0004258,0000009,001024,000,000,00000128,01,004,002,016,016
0000000,0001104,0000541,0001101,0034224,0012925,0033894,0000110,001024,000,000,00000128,01,004,002,016,016
0000000,0000511,0000070,0001007,0008707,0008286,0008656,0000013,001024,001,000,00000128,01,004,002,016,016
0000000,0001115,0000521,0001113,0033072,0015890,0032711,0000124,001024,001,000,00000128,01,004,002,016,016
0000000,0000501,0000060,0001005,0005971,0005761,0005951,0000045,001024,002,000,00000128,01,004,002,016,016
0000000,0001115,0000491,0001147,0032892,0012424,0032702,0000180,001024,002,000,00000128,01,004,002,016,016
0000000,0000501,0000060,0001005,0005971,0005761,0005942,0000045,001024,003,000,00000128,01,004,002,016,016
0000000,0001114,0000471,0001148,0033022,0012443,0032822,0000180,001024,003,000,00000128,01,004,002,016,016
0000000,0000501,0000080,0001006,0004127,0003757,0004188,0000009,001024,000,001,00000128,01,004,002,016,016
0000000,0001086,0000571,0001088,0034725,0012995,0034414,0000097,001024,000,001,00000128,01,004,002,016,016
0000000,0000511,0000070,0001007,0008736,0008315,0008677,0000013,001024,001,001,00000128,01,004,002,016,016
0000000,0001092,0000561,0001097,0033573,0015990,0033203,0000109,001024,001,001,00000128,01,004,002,016,016
0000000,0000501,0000060,0001005,0005961,0005750,0005931,0000045,001024,002,001,00000128,01,004,002,016,016
0000000,0001086,0000451,0001121,0033313,0012433,0033152,0000155,001024,002,001,00000128,01,004,002,016,016
0000000,0000501,0000060,0001005,0005961,0005760,0005941,0000045,001024,003,001,00000128,01,004,002,016,016
0000000,0001087,0000481,0001122,0033603,0012444,0033412,0000156,001024,003,001,00000128,01,004,002,016,016
0000000,0000501,0000070,0001008,0010500,0009467,0010400,0000016,001024,000,002,00000128,01,004,002,016,016
0000000,0001052,0000541,0001069,0038272,0018104,0037882,0000108,001024,000,002,00000128,01,004,002,016,016
0000000,0000511,0000070,0001006,0007514,0007123,0007825,0000009,001024,001,002,00000128,01,004,002,016,016
0000000,0001045,0000531,0001062,0039074,0014497,0038743,0000089,001024,001,002,00000128,01,004,002,016,016
0000000,0000501,0000060,0001006,0007615,0006762,0007644,0000053,001024,002,002,00000128,01,004,002,016,016
0000000,0001040,0000460,0001082,0038202,0014047,0038021,0000133,001024,002,002,00000128,01,004,002,016,016
0000000,0000501,0000060,0001006,0007624,0006763,0007654,0000053,001024,003,002,00000128,01,004,002,016,016
0000000,0001040,0000471,0001081,0038072,0014026,0037871,0000133,001024,003,002,00000128,01,004,002,016,016
