tid,loop_in_cs,tp,lock_acquires,duration,glock_tries,handovers,handovers_data,array_size(B),nodeID,run,lockNR,la,numa,cache_misses,c_ho,c_hod,cnNR,mnNR,threadNR,maxHandover,colocate
011,00000000,00224047,00000000,010,00480201,00000000,00000000,001024,001,000,00000008,00112838,01,0000005513465926,00000000,00000000,004,002,016,016,1
012,00000000,00225008,00000000,010,00476571,00000000,00000000,001024,001,000,00000008,00113374,01,0000005507417963,00000000,00000000,004,002,016,016,1
013,00000000,00225993,00000000,010,00480484,00000000,00000000,001024,001,000,00000008,00113464,01,0000005379941132,00000000,00000000,004,002,016,016,1
014,00000000,00226526,00000000,010,00478104,00000000,00000000,001024,001,000,00000008,00113721,01,0000005173182643,00000000,00000000,004,002,016,016,1
015,00000000,00220143,00000000,010,00467124,00000000,00000000,001024,001,000,00000008,00110407,01,0000001674757240,00000000,00000000,004,002,016,016,1
000,00000000,00141894,00175571,010,00314967,00000000,00000000,001024,002,000,00000008,00071222,01,0000009479898214,00000000,00000000,004,002,016,016,1
001,00000000,00142017,00139579,010,00316840,00000000,00000000,001024,002,000,00000008,00071396,01,0000009552309827,00000000,00000000,004,002,016,016,1
002,00000000,00142630,00133917,010,00315622,00000000,00000000,001024,002,000,00000008,00071203,01,0000009584178527,00000000,00000000,004,002,016,016,1
003,00000000,00141926,00152360,010,00315508,00000000,00000000,001024,002,000,00000008,00071075,01,0000009542396240,00000000,00000000,004,002,016,016,1
004,00000000,00141385,00114550,010,00317398,00000000,00000000,001024,002,000,00000008,00071054,01,0000009717944195,00000000,00000000,004,002,016,016,1
005,00000000,00142235,00121130,010,00315188,00000000,00000000,001024,002,000,00000008,00071259,01,0000009640562714,00000000,00000000,004,002,016,016,1
006,00000000,00141727,00197205,010,00314976,00000000,00000000,001024,002,000,00000008,00070966,01,0000009709717616,00000000,00000000,004,002,016,016,1
007,00000000,00141548,00105140,010,00313030,00000000,00000000,001024,002,000,00000008,00070662,01,0000009605714698,00000000,00000000,004,002,016,016,1
008,00000000,00141917,00000000,010,00316664,00000000,00000000,001024,002,000,00000008,00071577,01,0000009549429090,00000000,00000000,004,002,016,016,1
009,00000000,00141861,00000000,010,00314030,00000000,00000000,001024,002,000,00000008,00071286,01,0000009521633143,00000000,00000000,004,002,016,016,1
010,00000000,00142217,00000000,010,00314102,00000000,00000000,001024,002,000,00000008,00071501,01,0000009615301776,00000000,00000000,004,002,016,016,1
011,00000000,00141551,00000000,010,00315764,00000000,00000000,001024,002,000,00000008,00071210,01,0000009492656467,00000000,00000000,004,002,016,016,1
012,00000000,00141770,00000000,010,00316634,00000000,00000000,001024,002,000,00000008,00071506,01,0000009556109455,00000000,00000000,004,002,016,016,1
013,00000000,00142413,00000000,010,00314821,00000000,00000000,001024,002,000,00000008,00071099,01,0000009560947773,00000000,00000000,004,002,016,016,1
014,00000000,00142261,00000000,010,00313847,00000000,00000000,001024,002,000,00000008,00071278,01,0000009578970815,00000000,00000000,004,002,016,016,1
015,00000000,00141558,00000000,010,00318512,00000000,00000000,001024,002,000,00000008,00071158,01,0000009559513574,00000000,00000000,004,002,016,016,1
000,00000000,00077963,00096189,010,00152996,00000000,00000000,001024,003,000,00000008,00038907,01,0000009472220293,00000000,00000000,004,002,016,016,1
001,00000000,00077553,00076375,010,00152311,00000000,00000000,001024,003,000,00000008,00038840,01,0000009474328607,00000000,00000000,004,002,016,016,1
002,00000000,00078448,00074172,010,00152241,00000000,00000000,001024,003,000,00000008,00039500,01,0000009543679415,00000000,00000000,004,002,016,016,1
003,00000000,00078184,00083207,010,00153093,00000000,00000000,001024,003,000,00000008,00039057,01,0000009545737894,00000000,00000000,004,002,016,016,1
004,00000000,00077701,00063031,010,00152693,00000000,00000000,001024,003,000,00000008,00038970,01,0000009498323362,00000000,00000000,004,002,016,016,1
005,00000000,00078387,00066067,010,00153490,00000000,00000000,001024,003,000,00000008,00039253,01,0000009569698665,00000000,00000000,004,002,016,016,1
006,00000000,00078529,00107618,010,00151183,00000000,00000000,001024,003,000,00000008,00039214,01,0000009787043988,00000000,00000000,004,002,016,016,1
007,00000000,00077246,00057670,010,00152534,00000000,00000000,001024,003,000,00000008,00038867,01,0000009448842345,00000000,00000000,004,002,016,016,1
008,00000000,00077365,00000000,010,00153591,00000000,00000000,001024,003,000,00000008,00038793,01,0000009705321054,00000000,00000000,004,002,016,016,1
009,00000000,00077565,00000000,010,00151608,00000000,00000000,001024,003,000,00000008,00038850,01,0000009443086644,00000000,00000000,004,002,016,016,1
010,00000000,00078030,00000000,010,00153773,00000000,00000000,001024,003,000,00000008,00039144,01,0000009508854518,00000000,00000000,004,002,016,016,1
011,00000000,00077758,00000000,010,00153773,00000000,00000000,001024,003,000,00000008,00038978,01,0000009688181526,00000000,00000000,004,002,016,016,1
012,00000000,00077752,00000000,010,00152544,00000000,00000000,001024,003,000,00000008,00039020,01,0000009082679116,00000000,00000000,004,002,016,016,1
013,00000000,00077850,00000000,010,00155009,00000000,00000000,001024,003,000,00000008,00039016,01,0000009530595626,00000000,00000000,004,002,016,016,1
014,00000000,00077610,00000000,010,00151838,00000000,00000000,001024,003,000,00000008,00038861,01,0000009451555725,00000000,00000000,004,002,016,016,1
015,00000000,00077574,00000000,010,00153283,00000000,00000000,001024,003,000,00000008,00039059,01,0000009707939048,00000000,00000000,004,002,016,016,1
000,00000000,00242373,00281822,010,00572575,00000000,00000000,001024,000,001,00000008,00121956,01,0000005873221196,00000000,00000000,004,002,016,016,1
001,00000000,00242942,00292026,010,00573559,00000000,00000000,001024,000,001,00000008,00122499,01,0000006114924264,00000000,00000000,004,002,016,016,1
002,00000000,00242180,00242565,010,00569822,00000000,00000000,001024,000,001,00000008,00121870,01,0000005820656654,00000000,00000000,004,002,016,016,1
003,00000000,00242154,00262861,010,00575664,00000000,00000000,001024,000,001,00000008,00122367,01,0000005967177102,00000000,00000000,004,002,016,016,1
004,00000000,00242684,00278104,010,00576290,00000000,00000000,001024,000,001,00000008,00122095,01,0000005815160963,00000000,00000000,004,002,016,016,1
005,00000000,00243313,00209819,010,00577311,00000000,00000000,001024,000,001,00000008,00122455,01,0000005970324034,00000000,00000000,004,002,016,016,1
006,00000000,00243907,00197096,010,00574321,00000000,00000000,001024,000,001,00000008,00122745,01,0000006073094439,00000000,00000000,004,002,016,016,1
007,00000000,00243267,00190027,010,00579602,00000000,00000000,001024,000,001,00000008,00122965,01,0000005842901043,00000000,00000000,004,002,016,016,1
008,00000000,00241945,00000000,010,00572306,00000000,00000000,001024,000,001,00000008,00122054,01,0000005681685094,00000000,00000000,004,002,016,016,1
009,00000000,00242431,00000000,010,00577659,00000000,00000000,001024,000,001,00000008,00122003,01,0000005850582608,00000000,00000000,004,002,016,016,1
010,00000000,00242741,00000000,010,00571184,00000000,00000000,001024,000,001,00000008,00122175,01,0000005931680143,00000000,00000000,004,002,016,016,1
011,00000000,00241011,00000000,010,00570340,00000000,00000000,001024,000,001,00000008,00121721,01,0000005968185760,00000000,00000000,004,002,016,016,1
012,00000000,00242395,00000000,010,00573431,00000000,00000000,001024,000,001,00000008,00122094,01,0000005754260277,00000000,00000000,004,002,016,016,1
013,00000000,00243932,00000000,010,00575561,00000000,00000000,001024,000,001,00000008,00122782,01,0000005811727418,00000000,00000000,004,002,016,016,1
014,00000000,00237957,00000000,010,00561725,00000000,00000000,001024,000,001,00000008,00119787,01,0000001824610273,00000000,00000000,004,002,016,016,1
015,00000000,00243952,00000000,010,00580944,00000000,00000000,001024,000,001,00000008,00122752,01,0000005994306238,00000000,00000000,004,002,016,016,1
000,00000000,00188179,00217748,010,00460305,00000000,00000000,001024,001,001,00000008,00094669,01,0000005237227139,00000000,00000000,004,002,016,016,1
001,00000000,00187527,00226672,010,00458676,00000000,00000000,001024,001,001,00000008,00094805,01,0000005326459609,00000000,00000000,004,002,016,016,1
002,00000000,00187352,00187916,010,00458668,00000000,00000000,001024,001,001,00000008,00094654,01,0000005247726902,00000000,00000000,004,002,016,016,1
003,00000000,00189244,00204112,010,00460866,00000000,00000000,001024,001,001,00000008,00095238,01,0000005352206466,00000000,00000000,004,002,016,016,1
004,00000000,00186345,00215532,010,00458042,00000000,00000000,001024,001,001,00000008,00094131,01,0000005272157904,00000000,00000000,004,002,016,016,1
005,00000000,00188103,00161455,010,00456769,00000000,00000000,001024,001,001,00000008,00094977,01,0000005209071096,00000000,00000000,004,002,016,016,1
006,00000000,00187300,00152774,010,00455835,00000000,00000000,001024,001,001,00000008,00094721,01,0000005279646728,00000000,00000000,004,002,016,016,1
007,00000000,00187888,00146960,010,00455126,00000000,00000000,001024,001,001,00000008,00094719,01,0000005360586188,00000000,00000000,004,002,016,016,1
008,00000000,00187143,00000000,010,00454280,00000000,00000000,001024,001,001,00000008,00094569,01,0000005167111230,00000000,00000000,004,002,016,016,1
009,00000000,00188800,00000000,010,00458846,00000000,00000000,001024,001,001,00000008,00095087,01,0000005116211967,00000000,00000000,004,002,016,016,1
010,00000000,00187945,00000000,010,00459431,00000000,00000000,001024,001,001,00000008,00094662,01,0000005200824884,00000000,00000000,004,002,016,016,1
011,00000000,00189646,00000000,010,00461809,00000000,00000000,001024,001,001,00000008,00095411,01,0000005295529153,00000000,00000000,004,002,016,016,1
012,00000000,00187199,00000000,010,00456908,00000000,00000000,001024,001,001,00000008,00094195,01,0000005230699264,00000000,00000000,004,002,016,016,1
013,00000000,00187104,00000000,010,00457661,00000000,00000000,001024,001,001,00000008,00094244,01,0000005290538279,00000000,00000000,004,002,016,016,1
014,00000000,00184493,00000000,010,00451066,00000000,00000000,001024,001,001,00000008,00092848,01,0000001810621470,00000000,00000000,004,002,016,016,1
015,00000000,00186484,00000000,010,00456004,00000000,00000000,001024,001,001,00000008,00094239,01,0000005273216659,00000000,00000000,004,002,016,016,1
000,00000000,00152781,00176612,010,00383108,00000000,00000000,001024,002,001,00000008,00076514,01,0000010487657086,00000000,00000000,004,002,016,016,1
001,00000000,00152452,00184283,010,00380393,00000000,00000000,001024,002,001,00000008,00076467,01,0000010578331211,00000000,00000000,004,002,016,016,1
002,00000000,00153049,00151234,010,00377736,00000000,00000000,001024,002,001,00000008,00076649,01,0000010527577493,00000000,00000000,004,002,016,016,1
003,00000000,00152778,00165366,010,00379898,00000000,00000000,001024,002,001,00000008,00076697,01,0000010491662847,00000000,00000000,004,002,016,016,1
004,00000000,00152351,00174667,010,00376886,00000000,00000000,001024,002,001,00000008,00076382,01,0000010523903488,00000000,00000000,004,002,016,016,1
005,00000000,00153371,00130623,010,00378093,00000000,00000000,001024,002,001,00000008,00076785,01,0000010518411241,00000000,00000000,004,002,016,016,1
006,00000000,00153012,00123467,010,00380281,00000000,00000000,001024,002,001,00000008,00076443,01,0000010611499900,00000000,00000000,004,002,016,016,1
007,00000000,00152165,00119417,010,00377085,00000000,00000000,001024,002,001,00000008,00076552,01,0000010735047849,00000000,00000000,004,002,016,016,1
008,00000000,00152735,00000000,010,00379933,00000000,00000000,001024,002,001,00000008,00076545,01,0000010684513595,00000000,00000000,004,002,016,016,1
009,00000000,00152625,00000000,010,00377675,00000000,00000000,001024,002,001,00000008,00076637,01,0000010489140105,00000000,00000000,004,002,016,016,1
010,00000000,00152376,00000000,010,00376935,00000000,00000000,001024,002,001,00000008,00076464,01,0000010503584448,00000000,00000000,004,002,016,016,1
011,00000000,00153150,00000000,010,00377731,00000000,00000000,001024,002,001,00000008,00076485,01,0000010493333086,00000000,00000000,004,002,016,016,1
012,00000000,00151463,00000000,010,00378622,00000000,00000000,001024,002,001,00000008,00076562,01,0000009895436881,00000000,00000000,004,002,016,016,1
013,00000000,00153253,00000000,010,00377462,00000000,00000000,001024,002,001,00000008,00076730,01,0000010566626426,00000000,00000000,004,002,016,016,1
014,00000000,00152513,00000000,010,00377281,00000000,00000000,001024,002,001,00000008,00076733,01,0000010240023462,00000000,00000000,004,002,016,016,1
015,00000000,00152994,00000000,010,00379026,00000000,00000000,001024,002,001,00000008,00077024,01,0000010550773029,00000000,00000000,004,002,016,016,1
000,00000000,00081747,00094397,010,00183279,00000000,00000000,001024,003,001,00000008,00040888,01,0000009603277700,00000000,00000000,004,002,016,016,1
001,00000000,00081629,00098199,010,00184222,00000000,00000000,001024,003,001,00000008,00040834,01,0000010281233564,00000000,00000000,004,002,016,016,1
002,00000000,00081618,00081329,010,00181525,00000000,00000000,001024,003,001,00000008,00040742,01,0000009711158530,00000000,00000000,004,002,016,016,1
003,00000000,00081449,00088405,010,00184069,00000000,00000000,001024,003,001,00000008,00041008,01,0000010340377631,00000000,00000000,004,002,016,016,1
004,00000000,00081811,00093116,010,00182948,00000000,00000000,001024,003,001,00000008,00041085,01,0000009913413431,00000000,00000000,004,002,016,016,1
005,00000000,00081672,00069974,010,00183241,00000000,00000000,001024,003,001,00000008,00040893,01,0000010507805205,00000000,00000000,004,002,016,016,1
006,00000000,00081859,00066155,010,00184037,00000000,00000000,001024,003,001,00000008,00041021,01,0000010016723372,00000000,00000000,004,002,016,016,1
007,00000000,00081285,00064115,010,00183903,00000000,00000000,001024,003,001,00000008,00041121,01,0000009647406711,00000000,00000000,004,002,016,016,1
008,00000000,00081568,00000000,010,00183962,00000000,00000000,001024,003,001,00000008,00041025,01,0000010271734762,00000000,00000000,004,002,016,016,1
009,00000000,00081776,00000000,010,00184500,00000000,00000000,001024,003,001,00000008,00041221,01,0000010322226309,00000000,00000000,004,002,016,016,1
010,00000000,00080936,00000000,010,00183935,00000000,00000000,001024,003,001,00000008,00040960,01,0000010241238351,00000000,00000000,004,002,016,016,1
011,00000000,00081607,00000000,010,00183323,00000000,00000000,001024,003,001,00000008,00041128,01,0000009672877805,00000000,00000000,004,002,016,016,1
012,00000000,00081834,00000000,010,00183442,00000000,00000000,001024,003,001,00000008,00041005,01,0000010346500633,00000000,00000000,004,002,016,016,1
013,00000000,00081853,00000000,010,00181177,00000000,00000000,001024,003,001,00000008,00041018,01,0000009720741254,00000000,00000000,004,002,016,016,1
014,00000000,00081357,00000000,010,00183349,00000000,00000000,001024,003,001,00000008,00040907,01,0000009888223263,00000000,00000000,004,002,016,016,1
015,00000000,00081743,00000000,010,00182468,00000000,00000000,001024,003,001,00000008,00040834,01,0000009734328996,00000000,00000000,004,002,016,016,1
000,00000000,00145723,00173584,010,00346475,00000000,00000000,001024,000,002,00000008,00073460,01,0000003887457244,00000000,00000000,004,002,016,016,1
001,00000000,00146156,00155218,010,00346283,00000000,00000000,001024,000,002,00000008,00073652,01,0000003812040128,00000000,00000000,004,002,016,016,1
002,00000000,00145874,00139486,010,00344292,00000000,00000000,001024,000,002,00000008,00073626,01,0000003882328624,00000000,00000000,004,002,016,016,1
003,00000000,00147188,00158189,010,00342936,00000000,00000000,001024,000,002,00000008,00074152,01,0000003861307391,00000000,00000000,004,002,016,016,1
004,00000000,00145110,00123756,010,00342418,00000000,00000000,001024,000,002,00000008,00072978,01,0000003866650731,00000000,00000000,004,002,016,016,1
005,00000000,00144700,00117110,010,00339458,00000000,00000000,001024,000,002,00000008,00072894,01,0000003831128876,00000000,00000000,004,002,016,016,1
006,00000000,00146490,00204076,010,00342284,00000000,00000000,001024,000,002,00000008,00073498,01,0000003879593610,00000000,00000000,004,002,016,016,1
007,00000000,00146339,00105397,010,00343867,00000000,00000000,001024,000,002,00000008,00074116,01,0000003866669834,00000000,00000000,004,002,016,016,1
008,00000000,00146916,00000000,010,00347005,00000000,00000000,001024,000,002,00000008,00074053,01,0000003816142170,00000000,00000000,004,002,016,016,1
009,00000000,00147827,00000000,010,00347981,00000000,00000000,001024,000,002,00000008,00074732,01,0000003769676695,00000000,00000000,004,002,016,016,1
010,00000000,00148368,00000000,010,00345532,00000000,00000000,001024,000,002,00000008,00074779,01,0000003891781518,00000000,00000000,004,002,016,016,1
011,00000000,00143954,00000000,010,00339694,00000000,00000000,001024,000,002,00000008,00072798,01,0000003598879256,00000000,00000000,004,002,016,016,1
012,00000000,00145289,00000000,010,00343041,00000000,00000000,001024,000,002,00000008,00073466,01,0000003804458001,00000000,00000000,004,002,016,016,1
013,00000000,00145497,00000000,010,00342927,00000000,00000000,001024,000,002,00000008,00073602,01,0000003854477965,00000000,00000000,004,002,016,016,1
014,00000000,00141178,00000000,010,00336336,00000000,00000000,001024,000,002,00000008,00071022,01,0000001173463432,00000000,00000000,004,002,016,016,1
015,00000000,00145796,00000000,010,00348044,00000000,00000000,001024,000,002,00000008,00073988,01,0000003848198017,00000000,00000000,004,002,016,016,1
000,00000000,00241405,00286818,010,00500144,00000000,00000000,001024,001,002,00000008,00121730,01,0000005817464628,00000000,00000000,004,002,016,016,1
001,00000000,00241173,00255386,010,00500511,00000000,00000000,001024,001,002,00000008,00121456,01,0000005854355971,00000000,00000000,004,002,016,016,1
002,00000000,00240738,00229749,010,00502517,00000000,00000000,001024,001,002,00000008,00121076,01,0000005887200621,00000000,00000000,004,002,016,016,1
003,00000000,00242355,00260673,010,00500185,00000000,00000000,001024,001,002,00000008,00121893,01,0000005927844450,00000000,00000000,004,002,016,016,1
004,00000000,00241711,00204689,010,00501809,00000000,00000000,001024,001,002,00000008,00121632,01,0000005913579602,00000000,00000000,004,002,016,016,1
005,00000000,00240790,00193693,010,00496004,00000000,00000000,001024,001,002,00000008,00121080,01,0000005910284903,00000000,00000000,004,002,016,016,1
006,00000000,00241943,00336060,010,00500752,00000000,00000000,001024,001,002,00000008,00121643,01,0000005856101250,00000000,00000000,004,002,016,016,1
007,00000000,00241635,00175038,010,00499854,00000000,00000000,001024,001,002,00000008,00121963,01,0000005936716203,00000000,00000000,004,002,016,016,1
008,00000000,00241802,00000000,010,00503301,00000000,00000000,001024,001,002,00000008,00121815,01,0000005973502449,00000000,00000000,004,002,016,016,1
009,00000000,00242329,00000000,010,00504906,00000000,00000000,001024,001,002,00000008,00121952,01,0000005687452581,00000000,00000000,004,002,016,016,1
010,00000000,00241305,00000000,010,00502426,00000000,00000000,001024,001,002,00000008,00121414,01,0000005941252546,00000000,00000000,004,002,016,016,1
011,00000000,00241686,00000000,010,00496722,00000000,00000000,001024,001,002,00000008,00121725,01,0000005995608088,00000000,00000000,004,002,016,016,1
012,00000000,00240109,00000000,010,00499137,00000000,00000000,001024,001,002,00000008,00121038,01,0000006003654404,00000000,00000000,004,002,016,016,1
013,00000000,00239466,00000000,010,00499726,00000000,00000000,001024,001,002,00000008,00121171,01,0000005645312764,00000000,00000000,004,002,016,016,1
014,00000000,00236276,00000000,010,00485945,00000000,00000000,001024,001,002,00000008,00118727,01,0000001753723084,00000000,00000000,004,002,016,016,1
015,00000000,00241640,00000000,010,00501649,00000000,00000000,001024,001,002,00000008,00121791,01,0000005865201144,00000000,00000000,004,002,016,016,1
000,00000000,00139592,00166013,010,00309670,00000000,00000000,001024,002,002,00000008,00069863,01,0000009474515388,00000000,00000000,004,002,016,016,1
001,00000000,00140471,00147163,010,00312710,00000000,00000000,001024,002,002,00000008,00070317,01,0000009398474649,00000000,00000000,004,002,016,016,1
002,00000000,00140290,00133143,010,00310740,00000000,00000000,001024,002,002,00000008,00070088,01,0000008804094231,00000000,00000000,004,002,016,016,1
003,00000000,00140357,00150715,010,00313197,00000000,00000000,001024,002,002,00000008,00070649,01,0000009408092896,00000000,00000000,004,002,016,016,1
004,00000000,00139784,00118567,010,00311586,00000000,00000000,001024,002,002,00000008,00070383,01,0000009602223670,00000000,00000000,004,002,016,016,1
005,00000000,00140134,00111622,010,00310234,00000000,00000000,001024,002,002,00000008,00070155,01,0000009587801288,00000000,00000000,004,002,016,016,1
006,00000000,00139327,00195214,010,00312199,00000000,00000000,001024,002,002,00000008,00070097,01,0000009362316711,00000000,00000000,004,002,016,016,1
007,00000000,00139353,00100854,010,00310183,00000000,00000000,001024,002,002,00000008,00069865,01,0000009366465038,00000000,00000000,004,002,016,016,1
008,00000000,00140015,00000000,010,00312192,00000000,00000000,001024,002,002,00000008,00070307,01,0000009386421146,00000000,00000000,004,002,016,016,1
009,00000000,00139546,00000000,010,00310093,00000000,00000000,001024,002,002,00000008,00070252,01,0000009385719173,00000000,00000000,004,002,016,016,1
010,00000000,00139951,00000000,010,00307739,00000000,00000000,001024,002,002,00000008,00070407,01,0000009444754289,00000000,00000000,004,002,016,016,1
011,00000000,00140353,00000000,010,00311165,00000000,00000000,001024,002,002,00000008,00070401,01,0000009419536009,00000000,00000000,004,002,016,016,1
012,00000000,00139771,00000000,010,00310518,00000000,00000000,001024,002,002,00000008,00070233,01,0000009614042120,00000000,00000000,004,002,016,016,1
013,00000000,00139416,00000000,010,00308123,00000000,00000000,001024,002,002,00000008,00070076,01,0000009342970805,00000000,00000000,004,002,016,016,1
014,00000000,00139452,00000000,010,00311708,00000000,00000000,001024,002,002,00000008,00070102,01,0000009362107067,00000000,00000000,004,002,016,016,1
015,00000000,00139284,00000000,010,00311163,00000000,00000000,001024,002,002,00000008,00070096,01,0000009379141791,00000000,00000000,004,002,016,016,1
000,00000000,00076159,00090418,010,00150422,00000000,00000000,001024,003,002,00000008,00038311,01,0000008724714848,00000000,00000000,004,002,016,016,1
001,00000000,00077012,00080298,010,00150893,00000000,00000000,001024,003,002,00000008,00038622,01,0000009388996663,00000000,00000000,004,002,016,016,1
002,00000000,00076857,00072460,010,00150284,00000000,00000000,001024,003,002,00000008,00038433,01,0000009358974971,00000000,00000000,004,002,016,016,1
003,00000000,00076566,00082947,010,00150156,00000000,00000000,001024,003,002,00000008,00038589,01,0000009350040635,00000000,00000000,004,002,016,016,1
004,00000000,00077010,00064851,010,00150588,00000000,00000000,001024,003,002,00000008,00038664,01,0000009366808393,00000000,00000000,004,002,016,016,1
005,00000000,00076170,00061289,010,00149331,00000000,00000000,001024,003,002,00000008,00038414,01,0000009312291643,00000000,00000000,004,002,016,016,1
006,00000000,00076264,00107659,010,00149564,00000000,00000000,001024,003,002,00000008,00038233,01,0000009340479357,00000000,00000000,004,002,016,016,1
007,00000000,00076504,00055369,010,00151375,00000000,00000000,001024,003,002,00000008,00038271,01,0000009396687971,00000000,00000000,004,002,016,016,1
008,00000000,00077218,00000000,010,00149985,00000000,00000000,001024,003,002,00000008,00038567,01,0000009404651770,00000000,00000000,004,002,016,016,1
009,00000000,00076702,00000000,010,00150355,00000000,00000000,001024,003,002,00000008,00038358,01,0000009575947471,00000000,00000000,004,002,016,016,1
010,00000000,00076820,00000000,010,00149123,00000000,00000000,001024,003,002,00000008,00038408,01,0000009438428712,00000000,00000000,004,002,016,016,1
011,00000000,00076962,00000000,010,00151135,00000000,00000000,001024,003,002,00000008,00038417,01,0000009362779811,00000000,00000000,004,002,016,016,1
012,00000000,00076966,00000000,010,00150255,00000000,00000000,001024,003,002,00000008,00038591,01,0000009083839189,00000000,00000000,004,002,016,016,1
013,00000000,00076559,00000000,010,00150308,00000000,00000000,001024,003,002,00000008,00038347,01,0000009565842619,00000000,00000000,004,002,016,016,1
014,00000000,00076704,00000000,010,00150924,00000000,00000000,001024,003,002,00000008,00038648,01,0000009370954644,00000000,00000000,004,002,016,016,1
015,00000000,00077477,00000000,010,00150629,00000000,00000000,001024,003,002,00000008,00038418,01,0000009431231050,00000000,00000000,004,002,016,016,1
000,00000000,00594547,00005548,010,00483204,00000000,00000000,001024,000,000,00001024,00299441,01,0000010850614670,00000000,00000000,004,004,016,016,1
001,00000000,00593952,00004706,010,00482445,00000000,00000000,001024,000,000,00001024,00298389,01,0000010799533944,00000000,00000000,004,004,016,016,1
002,00000000,00596343,00004538,010,00483666,00000000,00000000,001024,000,000,00001024,00299579,01,0000010628538601,00000000,00000000,004,004,016,016,1
003,00000000,00594467,00004096,010,00485308,00000000,00000000,001024,000,000,00001024,00299671,01,0000010661878931,00000000,00000000,004,004,016,016,1
004,00000000,00597086,00013838,010,00484159,00000000,00000000,001024,000,000,00001024,00299872,01,0000010817997473,00000000,00000000,004,004,016,016,1
005,00000000,00595362,00005586,010,00483546,00000000,00000000,001024,000,000,00001024,00299022,01,0000010820473083,00000000,00000000,004,004,016,016,1
006,00000000,00596683,00005783,010,00482365,00000000,00000000,001024,000,000,00001024,00299886,01,0000010850645874,00000000,00000000,004,004,016,016,1
007,00000000,00596205,00012322,010,00486475,00000000,00000000,001024,000,000,00001024,00299637,01,0000010701264298,00000000,00000000,004,004,016,016,1
008,00000000,00576576,00005551,010,00468889,00000000,00000000,001024,000,000,00001024,00289923,01,0000003227966825,00000000,00000000,004,004,016,016,1
009,00000000,00594970,00005259,010,00486436,00000000,00000000,001024,000,000,00001024,00299643,01,0000010576915117,00000000,00000000,004,004,016,016,1
010,00000000,00594414,00019247,010,00484200,00000000,00000000,001024,000,000,00001024,00299131,01,0000010681500309,00000000,00000000,004,004,016,016,1
011,00000000,00596115,00011665,010,00485916,00000000,00000000,001024,000,000,00001024,00300106,01,0000010256196379,00000000,00000000,004,004,016,016,1
012,00000000,00595278,00005808,010,00482951,00000000,00000000,001024,000,000,00001024,00300095,01,0000010653827724,00000000,00000000,004,004,016,016,1
013,00000000,00596008,00006759,010,00482090,00000000,00000000,001024,000,000,00001024,00299275,01,0000010826859398,00000000,00000000,004,004,016,016,1
014,00000000,00596434,00005037,010,00486131,00000000,00000000,001024,000,000,00001024,00300233,01,0000010688748054,00000000,00000000,004,004,016,016,1
015,00000000,00598085,00004399,010,00483706,00000000,00000000,001024,000,000,00001024,00300763,01,0000010813258761,00000000,00000000,004,004,016,016,1
000,00000000,00313792,00002910,010,00261673,00000000,00000000,001024,001,000,00001024,00158265,01,0000006416561772,00000000,00000000,004,004,016,016,1
001,00000000,00311935,00002382,010,00261702,00000000,00000000,001024,001,000,00001024,00157463,01,0000006064876217,00000000,00000000,004,004,016,016,1
002,00000000,00311785,00002292,010,00260820,00000000,00000000,001024,001,000,00001024,00157092,01,0000006279923653,00000000,00000000,004,004,016,016,1
003,00000000,00312026,00002170,010,00261018,00000000,00000000,001024,001,000,00001024,00157326,01,0000006288349739,00000000,00000000,004,004,016,016,1
004,00000000,00311931,00007293,010,00260331,00000000,00000000,001024,001,000,00001024,00157295,01,0000005989494502,00000000,00000000,004,004,016,016,1
005,00000000,00302917,00002843,010,00252849,00000000,00000000,001024,001,000,00001024,00152599,01,0000002192126345,00000000,00000000,004,004,016,016,1
006,00000000,00312160,00002965,010,00261354,00000000,00000000,001024,001,000,00001024,00157446,01,0000006320772778,00000000,00000000,004,004,016,016,1
007,00000000,00312897,00006552,010,00259766,00000000,00000000,001024,001,000,00001024,00157514,01,0000006354732971,00000000,00000000,004,004,016,016,1
008,00000000,00311705,00002997,010,00260315,00000000,00000000,001024,001,000,00001024,00157221,01,0000006157210839,00000000,00000000,004,004,016,016,1
009,00000000,00315413,00002696,010,00261956,00000000,00000000,001024,001,000,00001024,00158762,01,0000006214091373,00000000,00000000,004,004,016,016,1
010,00000000,00313301,00009866,010,00259069,00000000,00000000,001024,001,000,00001024,00157629,01,0000006416511812,00000000,00000000,004,004,016,016,1
011,00000000,00311151,00006070,010,00259837,00000000,00000000,001024,001,000,00001024,00156958,01,0000005920827112,00000000,00000000,004,004,016,016,1
012,00000000,00309800,00003035,010,00258822,00000000,00000000,001024,001,000,00001024,00156324,01,0000006087288464,00000000,00000000,004,004,016,016,1
013,00000000,00311360,00003547,010,00259580,00000000,00000000,001024,001,000,00001024,00157210,01,0000006093819572,00000000,00000000,004,004,016,016,1
014,00000000,00309496,00002541,010,00261673,00000000,00000000,001024,001,000,00001024,00156014,01,0000006283854796,00000000,00000000,004,004,016,016,1
015,00000000,00311744,00002363,010,00261681,00000000,00000000,001024,001,000,00001024,00157410,01,0000006291842720,00000000,00000000,004,004,016,016,1
000,00000000,00317403,00003061,010,00261817,00000000,00000000,001024,002,000,00001024,00160466,01,0000006730349290,00000000,00000000,004,004,016,016,1
